timestamp,flow_l_min,temperature_c,pressure_bar,ph,anomaly
2581000,5.14,40.01,9.14,6.95,True
2582000,5.61,24.8,9.51,7.07,False
2583000,5.31,20.77,9.32,6.98,False
2584000,3.71,23.44,7.72,6.91,False
2585000,6.09,24.25,9.72,6.97,False
2586000,4.03,28.21,8.3,7.06,False
2587000,18.94,24.23,9.31,6.98,True
2588000,6.23,23.48,10.0,6.93,False
2589000,5.73,24.83,9.39,7.03,False
2590000,4.38,26.78,8.52,7.05,False
2591000,5.29,28.11,9.52,7.13,False
2592000,5.35,24.7,9.49,6.92,False
2593000,2.89,29.0,7.28,7.03,False
2594000,6.08,24.39,9.68,6.96,False
2595000,5.23,28.57,9.4,7.06,False
2596000,5.1,23.66,8.89,6.88,False
2597000,5.34,22.18,9.0,6.87,False
2598000,3.38,25.18,7.76,6.87,False
2599000,4.66,26.68,8.59,6.98,False
2600000,3.76,22.88,8.15,6.93,False
2601000,4.66,25.5,8.74,7.05,False
2602000,5.98,22.46,9.96,7.08,False
2603000,4.59,25.18,8.77,6.9,False
2604000,4.36,25.09,8.27,7.06,False
2605000,6.31,23.09,9.99,7.11,False
2606000,3.87,26.27,8.28,6.89,False
2607000,5.59,29.98,9.69,7.12,False
2608000,6.25,27.39,10.12,7.12,False
2609000,3.68,25.84,7.86,6.97,False
2610000,4.32,36.86,8.41,7.09,True
2611000,4.9,24.07,8.86,7.06,False
2612000,5.62,28.35,9.66,7.19,False
2613000,3.6,23.06,8.08,3.13,True
2614000,6.84,22.93,-4.09,6.96,True
2615000,3.95,23.17,8.35,6.95,False
2616000,4.37,25.28,-3.88,6.92,True
2617000,4.67,28.98,8.63,7.09,False
2618000,3.61,22.62,7.73,6.82,False
2619000,4.69,26.15,8.58,7.03,False
2620000,5.66,25.97,9.69,7.09,False
2621000,4.1,24.14,8.31,7.01,False
2622000,4.61,27.1,8.57,6.93,False
2623000,4.46,22.78,8.42,6.95,False
2624000,5.4,25.63,9.43,6.97,False
2625000,4.33,28.72,8.76,7.02,False
2626000,5.28,24.8,9.36,7.08,False
2627000,4.5,26.93,8.69,6.99,False
2628000,5.13,24.67,9.26,7.04,False
2629000,4.05,26.3,8.15,7.03,False
2630000,6.07,19.74,9.84,6.91,False
2631000,5.55,23.18,9.21,6.93,False
2632000,3.59,24.51,7.91,6.94,False
2633000,2.62,21.26,7.09,6.84,False
2634000,5.39,27.62,9.27,7.12,False
2635000,5.14,23.93,9.14,6.9,False
2636000,5.06,27.28,8.98,7.08,False
2637000,4.67,24.79,8.59,7.01,False
2638000,4.3,27.18,8.58,7.02,False
2639000,5.46,24.63,9.6,6.95,False
2640000,6.77,24.26,10.33,7.13,False
2641000,4.91,24.71,8.84,7.09,False
2642000,4.83,24.76,9.0,6.94,False
2643000,5.61,26.29,9.74,7.03,False
2644000,6.01,27.39,9.83,7.0,False
2645000,6.84,24.7,10.22,7.0,False
2646000,6.72,23.21,10.58,7.04,False
2647000,6.96,24.59,10.58,7.02,False
2648000,5.15,25.69,9.14,7.0,False
2649000,6.03,24.15,9.84,7.05,False
2650000,16.7,25.27,8.45,7.01,True
2651000,5.52,24.82,9.62,6.95,False
2652000,5.52,25.85,9.61,7.04,False
2653000,5.05,25.81,8.83,7.09,False
2654000,4.41,24.66,8.6,6.94,False
2655000,2.39,35.58,7.16,6.81,True
2656000,5.89,27.49,9.72,7.15,False
2657000,2.99,27.38,7.44,7.01,False
2658000,3.03,24.93,7.23,6.85,False
2659000,6.15,25.76,9.75,7.06,False
2660000,5.98,25.83,9.86,6.99,False
2661000,6.04,25.13,9.66,6.97,False
2662000,5.18,26.31,8.95,7.01,False
2663000,4.76,22.87,8.59,6.93,False
2664000,4.85,28.54,8.81,7.12,False
2665000,4.46,26.61,8.62,6.94,False
2666000,6.39,25.3,10.19,7.16,False
2667000,6.83,24.33,10.63,7.16,False
2668000,5.61,24.37,9.24,7.11,False
2669000,5.3,26.01,9.17,7.01,False
2670000,7.39,25.73,10.73,7.22,False
2671000,4.65,22.83,8.58,7.02,False
2672000,6.38,27.18,10.05,7.03,False
2673000,6.57,25.99,10.23,7.05,False
2674000,4.88,25.15,8.72,7.07,False
2675000,4.79,25.51,8.91,7.01,False
2676000,4.75,28.05,8.86,7.12,False
2677000,4.86,14.33,9.04,6.98,True
2678000,5.55,25.18,9.53,6.97,False
2679000,3.48,21.89,7.96,6.8,False
2680000,5.19,25.29,9.25,9.86,True
2681000,5.78,24.28,9.63,7.03,False
2682000,3.52,22.16,7.56,6.93,False
2683000,5.24,25.76,9.01,7.11,False
2684000,4.98,25.78,9.2,7.04,False
2685000,6.13,29.66,10.18,7.07,False
2686000,4.49,25.67,8.72,7.08,False
2687000,5.88,23.71,9.91,7.02,False
2688000,5.53,25.98,9.6,7.09,False
2689000,4.53,26.44,8.51,6.96,False
2690000,5.71,25.63,9.75,7.04,False
2691000,8.15,27.31,11.43,7.27,False
2692000,3.64,23.55,8.01,6.94,False
2693000,4.89,25.36,8.87,6.96,False
2694000,2.92,25.27,7.33,6.91,False
2695000,4.13,26.43,8.4,7.08,False
2696000,3.25,23.68,7.35,6.82,False
2697000,3.74,22.22,7.72,6.82,False
2698000,4.22,21.45,8.38,6.96,False
2699000,4.53,27.46,8.72,7.0,False
2700000,6.7,19.69,10.12,6.93,False
2701000,6.54,25.18,10.39,7.18,False
2702000,3.59,26.71,8.15,7.02,False
2703000,5.19,22.15,9.3,6.93,False
2704000,5.32,25.31,9.23,7.02,False
2705000,6.49,27.36,10.12,7.11,False
2706000,4.36,23.89,8.57,6.89,False
2707000,4.53,27.55,8.64,7.07,False
2708000,3.94,26.73,8.37,7.03,False
2709000,6.69,44.64,10.61,7.18,True
2710000,5.37,24.77,9.13,6.99,False
2711000,4.98,25.87,9.16,6.96,False
2712000,4.08,1.14,8.26,6.93,True
2713000,6.4,26.27,10.23,4.81,True
2714000,5.14,23.96,8.87,6.95,False
2715000,5.64,21.22,9.59,6.91,False
2716000,3.77,30.66,8.04,7.03,False
2717000,4.01,26.36,8.48,7.01,False
2718000,2.85,25.24,7.18,6.83,False
2719000,5.49,25.85,9.28,7.11,False
2720000,5.27,27.2,9.46,6.98,False
2721000,5.05,26.94,9.24,7.02,False
2722000,6.39,22.53,9.87,6.95,False
2723000,6.19,26.31,10.11,7.01,False
2724000,4.39,22.82,8.39,6.94,False
2725000,6.8,24.22,10.58,7.0,False
2726000,4.87,21.01,8.94,6.93,False
2727000,3.2,22.3,7.74,6.8,False
2728000,5.68,26.75,9.49,6.97,False
2729000,4.24,24.45,8.21,7.03,False
2730000,5.38,26.49,9.57,7.11,False
2731000,4.47,25.56,8.68,7.05,False
2732000,4.81,26.06,8.79,6.98,False
2733000,5.29,27.41,9.49,7.11,False
2734000,4.54,25.85,8.77,6.9,False
2735000,5.0,23.82,8.87,6.93,False
2736000,5.97,30.62,9.94,7.1,False
2737000,3.14,24.5,7.67,6.85,False
2738000,4.59,40.19,8.78,7.01,True
2739000,5.01,24.03,8.82,6.96,False
2740000,4.64,26.76,8.91,7.1,False
2741000,3.82,24.5,7.99,6.84,False
2742000,4.52,21.4,8.43,6.81,False
2743000,4.03,24.55,8.28,7.01,False
2744000,5.45,28.04,9.29,7.06,False
2745000,4.27,30.48,8.47,7.04,False
2746000,4.38,25.68,8.49,6.96,False
2747000,5.87,24.74,9.55,6.94,False
2748000,4.61,25.81,8.94,7.02,False
2749000,5.41,22.21,9.17,7.03,False
2750000,4.9,24.3,8.86,6.99,False
2751000,3.47,20.98,7.56,6.75,False
2752000,5.85,26.1,9.91,7.11,False
2753000,4.28,28.93,8.54,7.13,False
2754000,4.29,25.31,8.3,7.04,False
2755000,5.65,25.88,9.45,7.13,False
2756000,5.49,25.29,9.18,7.1,False
2757000,4.03,27.5,8.15,7.06,False
2758000,11.41,28.74,9.39,7.08,True
2759000,4.76,23.66,8.63,7.0,False
2760000,4.98,25.05,8.96,7.06,False
2761000,4.96,28.93,9.01,7.05,False
2762000,6.15,25.23,9.68,7.0,False
2763000,5.54,27.28,9.56,7.14,False
2764000,5.82,23.42,9.47,7.1,False
2765000,6.14,26.82,14.27,7.0,True
2766000,4.51,26.2,8.64,7.0,False
2767000,4.32,27.15,8.34,6.91,False
2768000,4.09,30.19,-1.46,7.01,True
2769000,3.65,22.8,7.87,12.89,True
2770000,5.19,24.34,9.37,6.95,False
2771000,14.98,23.81,9.97,7.1,True
2772000,6.21,24.51,10.01,7.12,False
2773000,5.62,22.64,9.52,6.95,False
2774000,6.66,21.81,10.47,7.04,False
2775000,4.96,27.55,8.82,7.02,False
2776000,6.45,24.66,10.3,7.12,False
2777000,6.33,22.96,10.25,6.99,False
2778000,5.61,27.0,9.43,7.1,False
2779000,4.5,26.62,8.5,7.07,False
2780000,4.9,26.0,8.93,6.99,False
2781000,4.71,21.5,8.53,6.98,False
2782000,4.65,22.57,8.78,6.92,False
2783000,5.26,26.65,9.49,7.08,False
2784000,4.2,24.35,8.32,7.04,False
2785000,3.44,37.78,7.94,7.06,True
2786000,5.55,22.94,9.5,6.96,False
2787000,5.15,27.86,9.11,6.98,False
2788000,4.92,23.99,9.04,6.9,False
2789000,5.74,36.03,9.32,7.05,True
2790000,7.09,26.85,10.95,7.21,False
2791000,5.82,24.95,9.74,7.02,False
2792000,5.37,27.01,9.12,7.0,False
2793000,2.9,24.8,7.46,6.8,False
2794000,3.99,27.27,8.37,7.09,False
2795000,5.74,28.4,9.91,7.01,False
2796000,4.22,22.35,8.48,6.88,False
2797000,4.86,25.07,8.71,6.96,False
2798000,5.51,23.53,9.25,7.0,False
2799000,4.07,26.93,8.13,7.07,False
2800000,4.58,19.36,8.6,6.87,False
2801000,3.93,27.35,8.44,6.95,False
2802000,5.11,24.07,9.26,7.06,False
2803000,4.84,28.99,9.2,7.12,False
2804000,4.55,24.01,8.68,6.92,False
2805000,5.84,25.45,9.49,7.0,False
2806000,4.94,26.15,8.76,7.06,False
2807000,5.29,21.42,9.36,7.0,False
2808000,5.72,25.97,9.81,6.99,False
2809000,5.54,22.65,9.63,7.05,False
2810000,3.67,23.3,7.75,6.89,False
2811000,6.67,4.74,10.32,7.13,True
2812000,5.49,26.68,9.35,7.15,False
2813000,3.69,25.17,7.88,6.97,False
2814000,19.54,22.79,10.57,6.97,True
2815000,3.83,21.07,7.93,6.95,False
2816000,4.03,26.67,8.14,6.94,False
2817000,3.85,25.18,8.13,6.97,False
2818000,5.13,23.72,9.17,7.08,False
2819000,4.65,26.53,8.91,6.94,False
2820000,4.97,25.01,8.8,6.95,False
2821000,4.93,23.47,8.71,6.88,False
2822000,6.37,24.61,10.1,7.11,False
2823000,6.73,23.76,10.2,7.1,False
2824000,4.92,27.59,8.85,7.05,False
2825000,4.18,27.0,8.62,9.41,True
2826000,5.18,24.24,9.18,7.03,False
2827000,6.28,24.03,10.18,7.0,False
2828000,5.64,21.79,9.5,7.01,False
2829000,4.94,26.93,8.77,7.03,False
2830000,5.29,23.35,9.14,6.92,False
2831000,4.94,26.14,9.06,7.09,False
2832000,6.98,27.58,10.71,7.22,False
2833000,7.22,27.04,10.86,7.07,False
2834000,6.45,22.25,9.99,7.08,False
2835000,5.22,24.23,8.96,7.04,False
2836000,5.18,19.44,8.79,6.89,False
2837000,5.0,26.25,-1.55,7.09,True
2838000,3.93,22.68,8.25,6.88,False
2839000,7.55,25.85,10.99,7.18,False
2840000,6.32,22.75,9.77,7.12,False
2841000,5.32,23.99,9.16,6.98,False
2842000,5.32,24.4,9.25,6.96,False
2843000,4.18,25.27,8.57,7.06,False
2844000,5.68,27.12,9.41,7.11,False
2845000,3.51,27.22,7.99,6.94,False
2846000,4.5,11.77,8.57,7.03,True
2847000,6.04,22.4,9.53,6.91,False
2848000,2.7,23.41,6.98,6.77,False
2849000,5.94,26.79,9.56,7.01,False
2850000,4.16,27.68,8.52,6.97,False
2851000,5.96,24.05,9.73,7.1,False
2852000,4.78,25.23,8.69,6.99,False
2853000,5.27,27.3,9.17,7.07,False
2854000,4.26,26.59,8.32,6.99,False
2855000,4.25,24.75,8.46,6.89,False
2856000,4.87,26.13,9.11,6.92,False
2857000,5.2,23.62,8.89,6.92,False
2858000,6.43,27.62,10.35,7.22,False
2859000,4.81,26.96,8.93,7.08,False
2860000,6.07,27.06,9.79,7.01,False
2861000,3.99,26.14,8.29,7.02,False
2862000,4.92,23.34,8.75,6.89,False
2863000,4.92,27.46,8.88,6.95,False
2864000,5.19,23.95,9.11,7.03,False
2865000,6.04,22.97,9.61,6.94,False
2866000,6.36,24.13,10.17,6.97,False
2867000,15.36,22.51,10.0,7.09,True
2868000,5.27,49.08,9.21,7.2,True
2869000,4.23,27.06,8.48,6.95,False
2870000,4.85,23.55,8.67,6.95,False
2871000,6.21,25.76,10.22,7.1,False
2872000,3.92,21.88,8.08,6.86,False
2873000,5.17,23.17,9.05,6.99,False
2874000,2.74,26.35,7.29,7.0,False
2875000,4.89,26.64,8.95,6.99,False
2876000,4.82,24.36,9.01,6.98,False
2877000,5.82,22.41,9.5,7.04,False
2878000,3.8,25.75,8.03,7.02,False
2879000,4.49,26.96,8.51,7.09,False
2880000,6.22,22.64,10.13,7.01,False
2881000,5.79,23.24,9.55,7.09,False
2882000,4.73,46.37,8.72,7.02,True
2883000,4.89,25.18,9.06,7.02,False
2884000,4.04,26.57,8.11,6.91,False
2885000,3.94,26.52,8.23,7.06,False
2886000,5.36,25.41,9.44,6.93,False
2887000,5.22,25.87,9.31,7.02,False
2888000,5.05,25.87,8.83,7.05,False
2889000,5.32,24.26,9.48,6.98,False
2890000,4.02,26.52,8.23,6.91,False
2891000,4.89,22.85,8.81,6.92,False
2892000,6.8,25.74,10.26,7.18,False
2893000,6.19,24.36,-0.76,7.14,True
2894000,5.32,25.59,9.49,7.04,False
2895000,4.99,27.78,9.19,7.13,False
2896000,3.94,21.49,7.95,6.79,False
2897000,5.88,23.7,9.5,7.07,False
2898000,4.08,25.59,8.26,6.93,False
2899000,4.18,23.72,8.15,7.03,False
2900000,5.34,27.56,9.08,7.11,False
2901000,5.68,25.73,9.73,7.06,False
2902000,3.61,24.54,8.03,6.98,False
2903000,4.76,23.47,8.53,7.05,False
2904000,4.39,23.51,8.43,6.93,False
2905000,5.6,23.28,9.48,7.08,False
2906000,4.31,20.83,8.16,6.97,False
2907000,4.51,28.52,8.5,7.06,False
2908000,4.72,26.04,9.04,7.04,False
2909000,5.09,12.39,9.1,7.04,True
2910000,5.63,26.87,9.61,7.03,False
2911000,5.24,27.28,9.48,7.07,False
2912000,6.16,26.31,9.86,7.13,False
2913000,4.79,22.08,8.99,6.97,False
2914000,5.84,0.34,9.62,6.96,True
2915000,4.21,26.88,8.29,6.96,False
2916000,18.67,26.42,7.53,6.86,True
2917000,5.21,23.11,8.9,7.02,False
2918000,5.71,24.25,9.52,7.1,False
2919000,4.39,24.24,8.62,7.03,False
2920000,7.05,26.06,10.58,7.03,False
2921000,4.9,24.94,9.11,6.94,False
2922000,4.84,23.11,8.96,7.01,False
2923000,5.98,24.04,9.85,7.12,False
2924000,5.87,23.72,9.84,6.99,False
2925000,4.34,24.68,8.48,6.91,False
2926000,4.9,26.19,9.07,7.06,False
2927000,4.41,24.44,8.54,6.87,False
2928000,5.53,25.85,9.26,7.09,False
2929000,6.4,23.9,10.3,7.07,False
2930000,5.15,25.27,9.04,7.07,False
2931000,4.86,23.68,8.93,6.92,False
2932000,5.63,24.39,10.87,7.12,True
2933000,4.69,23.58,8.88,7.05,False
2934000,5.79,24.38,9.86,7.13,False
2935000,5.39,25.92,9.12,7.07,False
2936000,4.51,23.92,8.5,6.95,False
2937000,3.44,22.48,7.94,6.81,False
2938000,5.01,25.01,9.06,6.92,False
2939000,3.92,24.69,8.1,7.01,False
2940000,6.67,21.36,10.36,6.96,False
2941000,4.46,27.27,8.54,6.96,False
2942000,4.5,24.5,8.62,7.05,False
2943000,5.1,25.61,9.06,7.11,False
2944000,4.49,24.75,8.83,7.03,False
2945000,5.37,21.29,9.35,6.95,False
2946000,6.04,25.79,10.0,7.11,False
2947000,6.06,23.51,9.79,6.93,False
2948000,5.84,13.39,9.74,7.01,True
2949000,4.86,28.12,8.88,7.12,False
2950000,5.03,24.12,8.95,6.99,False
2951000,6.34,27.94,10.3,7.14,False
2952000,11.48,27.39,8.45,7.06,True
2953000,7.36,25.6,10.7,7.11,False
2954000,4.99,26.58,9.23,7.1,False
2955000,5.38,26.88,9.27,7.14,False
2956000,4.82,23.68,8.68,7.03,False
2957000,4.15,26.61,8.43,6.91,False
2958000,6.9,28.1,10.73,7.06,False
2959000,4.36,23.84,8.62,6.99,False
2960000,6.5,21.06,10.08,7.05,False
2961000,3.47,27.24,7.7,6.94,False
2962000,4.88,24.34,8.71,7.05,False
2963000,5.76,28.07,9.66,7.15,False
2964000,4.47,24.07,8.37,6.89,False
2965000,5.97,23.75,9.64,7.04,False
2966000,2.93,25.13,7.42,6.89,False
2967000,5.61,24.67,9.41,7.0,False
2968000,6.24,29.34,10.1,7.05,False
2969000,3.78,25.45,8.12,6.89,False
2970000,5.11,22.28,9.2,7.04,False
2971000,6.2,23.1,9.95,6.99,False
2972000,4.81,27.77,8.75,6.95,False
2973000,5.55,26.69,9.26,7.04,False
2974000,5.02,24.98,8.89,7.01,False
2975000,5.07,25.3,9.08,6.96,False
2976000,4.72,27.84,9.03,7.01,False
2977000,5.51,26.03,9.67,7.1,False
2978000,5.53,22.09,9.29,6.9,False
2979000,5.93,25.0,9.82,7.1,False
2980000,4.0,24.76,8.31,6.96,False
2981000,4.74,22.81,8.71,6.93,False
2982000,6.23,23.02,9.73,6.96,False
2983000,4.85,26.31,8.74,7.08,False
2984000,5.44,25.66,9.61,7.01,False
2985000,4.14,26.88,8.35,6.93,False
2986000,4.2,26.79,8.51,6.93,False
2987000,4.65,24.05,8.92,6.92,False
2988000,4.52,42.11,8.64,6.9,True
2989000,5.21,26.26,9.25,7.01,False
2990000,5.77,25.73,9.85,7.15,False
2991000,6.22,24.2,9.72,7.01,False
2992000,3.99,25.59,8.43,7.06,False
2993000,5.7,26.91,9.46,6.98,False
2994000,5.63,25.53,9.4,6.96,False
2995000,3.88,25.19,8.09,7.02,False
2996000,4.9,26.07,8.79,7.09,False
2997000,5.73,24.15,9.36,6.94,False
2998000,5.89,25.62,9.48,6.98,False
2999000,4.82,26.87,8.69,6.96,False
3000000,4.08,24.99,8.03,6.87,False
3001000,5.28,25.35,9.38,7.03,False
3002000,5.02,30.44,9.07,7.13,False
3003000,5.34,25.17,9.42,7.02,False
3004000,4.45,11.34,8.54,6.99,True
3005000,4.87,25.45,8.87,6.96,False
3006000,4.55,28.57,8.83,7.01,False
3007000,6.0,24.01,9.63,7.13,False
3008000,4.41,22.89,8.52,7.01,False
3009000,5.33,28.26,9.45,6.98,False
3010000,5.37,24.21,9.52,6.99,False
3011000,4.28,24.73,8.41,6.87,False
3012000,4.43,2.62,8.74,6.98,True
3013000,3.77,27.18,7.96,13.55,True
3014000,5.89,25.01,9.47,7.13,False
3015000,6.52,21.97,14.66,6.92,True
3016000,4.46,25.47,8.33,7.01,False
3017000,4.36,24.93,8.52,6.96,False
3018000,11.08,24.8,9.71,6.99,True
3019000,4.92,26.5,8.76,6.98,False
3020000,5.45,20.4,9.24,6.93,False
3021000,6.21,23.74,10.02,7.05,False
3022000,4.93,29.45,8.78,7.0,False
3023000,6.84,24.6,10.64,7.09,False
3024000,5.43,23.22,9.35,6.97,False
3025000,4.91,25.6,8.73,6.92,False
3026000,4.6,26.52,8.93,7.01,False
3027000,19.89,24.84,8.75,6.9,True
3028000,5.77,27.84,9.5,7.07,False
3029000,4.43,25.83,8.81,6.99,False
3030000,3.3,24.91,7.53,7.01,False
3031000,4.19,23.98,8.1,6.89,False
3032000,3.7,24.13,8.14,6.85,False
3033000,4.38,24.7,8.64,7.02,False
3034000,4.21,24.35,8.6,6.87,False
3035000,5.81,26.07,9.42,6.98,False
3036000,6.26,24.13,10.12,2.77,True
3037000,5.84,26.67,9.74,7.13,False
3038000,5.06,21.44,9.0,6.89,False
3039000,5.26,29.16,9.05,7.13,False
3040000,5.11,27.52,9.01,6.99,False
3041000,5.47,22.52,9.12,6.91,False
3042000,5.14,28.49,9.33,7.03,False
3043000,6.17,22.98,9.78,6.92,False
3044000,4.97,25.06,9.05,6.98,False
3045000,4.69,28.58,9.01,7.09,False
3046000,5.5,25.79,9.55,7.06,False
3047000,5.0,27.86,9.24,7.07,False
3048000,3.69,21.5,8.04,6.78,False
3049000,3.73,23.97,7.87,7.01,False
3050000,7.28,25.05,10.84,7.16,False
3051000,3.66,23.73,7.88,7.01,False
3052000,6.37,22.39,9.95,6.93,False
3053000,5.09,23.19,9.09,6.94,False
3054000,6.95,24.89,10.57,7.14,False
3055000,4.25,25.05,8.48,6.86,False
3056000,6.3,22.31,10.08,6.97,False
3057000,2.96,22.99,7.55,6.94,False
3058000,4.43,26.17,8.49,7.09,False
3059000,4.96,25.93,9.13,7.03,False
3060000,5.53,25.55,9.3,7.1,False
3061000,16.07,25.0,8.15,6.94,True
3062000,4.51,25.52,8.46,7.08,False
3063000,5.51,26.73,9.35,7.1,False
3064000,5.27,24.49,9.03,7.09,False
3065000,5.18,27.66,9.07,7.13,False
3066000,6.15,28.23,10.0,7.18,False
3067000,4.92,26.95,9.02,7.06,False
3068000,4.74,24.47,8.87,6.99,False
3069000,16.9,27.67,10.25,7.1,True
3070000,5.43,25.35,9.54,6.97,False
3071000,4.76,25.33,8.93,6.97,False
3072000,4.34,23.32,8.47,6.85,False
3073000,3.96,24.19,7.91,6.83,False
3074000,4.83,24.05,8.85,6.99,False
3075000,6.93,24.5,10.76,7.04,False
3076000,4.02,22.01,7.93,6.82,False
3077000,3.88,26.95,8.03,7.03,False
3078000,6.28,29.64,10.29,7.07,False
3079000,5.48,20.54,9.39,6.88,False
3080000,5.45,22.0,9.33,6.89,False
3081000,6.29,24.6,9.84,7.12,False
3082000,5.32,24.43,9.4,6.98,False
3083000,5.67,26.02,9.61,7.07,False
3084000,5.5,25.1,9.28,7.04,False
3085000,2.23,28.17,6.75,6.83,False
3086000,5.46,24.69,9.12,6.98,False
3087000,3.61,23.04,7.77,6.93,False
3088000,4.83,24.68,8.8,7.0,False
3089000,6.24,25.22,9.97,7.1,False
3090000,3.45,22.29,7.52,6.82,False
3091000,3.73,28.39,8.13,6.95,False
3092000,3.63,25.28,7.93,6.87,False
3093000,5.16,24.57,9.36,7.0,False
3094000,4.51,22.57,8.76,6.95,False
3095000,4.92,23.54,9.11,6.9,False
3096000,3.95,20.31,8.26,6.94,False
3097000,4.35,23.66,8.23,6.97,False
3098000,4.8,19.56,8.65,6.92,False
3099000,5.14,25.19,9.14,7.08,False
3100000,5.36,26.13,9.3,7.07,False
3101000,4.11,22.44,8.11,6.92,False
3102000,5.96,27.5,9.7,7.0,False
3103000,4.67,25.65,8.82,6.95,False
3104000,4.47,23.54,8.35,6.9,False
3105000,5.64,24.22,9.66,6.93,False
3106000,4.47,26.92,8.66,7.09,False
3107000,6.06,27.22,9.7,7.09,False
3108000,3.04,24.45,7.31,6.84,False
3109000,5.73,25.64,9.66,7.06,False
3110000,2.95,22.77,7.08,6.93,False
3111000,3.26,27.16,7.77,6.87,False
3112000,3.26,27.01,7.83,6.9,False
3113000,3.91,26.3,8.26,7.02,False
3114000,4.47,26.6,8.63,7.09,False
3115000,4.6,27.98,8.74,7.05,False
3116000,3.3,23.49,7.43,6.93,False
3117000,5.77,26.96,9.89,7.12,False
3118000,6.16,25.69,10.02,7.03,False
3119000,6.64,24.57,10.41,7.17,False
3120000,5.36,25.01,9.31,7.09,False
3121000,6.46,26.6,12.93,7.15,True
3122000,5.25,28.75,9.12,7.14,False
3123000,6.74,24.77,10.32,7.09,False
3124000,5.32,28.06,9.34,6.98,False
3125000,5.39,27.45,9.26,7.09,False
3126000,4.51,25.87,8.72,7.07,False
3127000,5.89,24.2,9.78,7.02,False
3128000,5.11,26.73,9.35,7.04,False
3129000,4.8,22.92,8.89,7.05,False
3130000,5.09,27.03,9.25,6.97,False
3131000,4.08,25.77,8.44,6.89,False
3132000,4.93,25.3,9.03,6.95,False
3133000,5.54,26.56,9.43,7.02,False
3134000,5.01,25.15,9.01,6.98,False
3135000,5.47,23.74,9.19,7.0,False
3136000,4.71,26.31,8.64,7.09,False
3137000,4.91,25.13,9.08,7.07,False
3138000,5.33,24.32,9.27,6.9,False
3139000,4.19,27.61,8.48,7.08,False
3140000,4.24,26.34,8.2,7.05,False
3141000,4.69,24.88,8.97,7.05,False
3142000,4.45,23.9,8.72,6.89,False
3143000,4.21,25.39,8.32,6.97,False
3144000,3.99,21.69,8.28,6.91,False
3145000,6.52,28.71,10.21,7.17,False
3146000,6.77,26.32,10.23,7.19,False
3147000,4.69,24.96,8.74,6.97,False
3148000,4.88,23.02,8.84,6.97,False
3149000,5.42,23.62,9.42,7.04,False
3150000,4.7,21.87,8.68,6.9,False
3151000,4.81,26.53,9.06,7.12,False
3152000,3.28,21.56,7.61,6.81,False
3153000,4.68,22.38,8.91,7.0,False
3154000,5.42,24.87,9.13,6.95,False
3155000,4.0,30.58,8.37,7.16,False
3156000,4.19,24.4,8.4,6.93,False
3157000,5.91,27.3,9.64,7.05,False
3158000,5.54,23.69,9.51,7.0,False
3159000,4.22,26.17,8.17,6.97,False
3160000,4.8,24.06,9.04,7.04,False
3161000,3.37,25.1,7.63,7.0,False
3162000,4.04,23.8,8.16,6.84,False
3163000,4.8,21.37,8.87,6.83,False
3164000,5.03,22.45,8.81,7.0,False
3165000,5.29,26.91,9.46,6.97,False
3166000,4.52,22.75,8.64,6.92,False
3167000,5.05,24.77,9.21,6.96,False
3168000,7.69,26.62,11.1,7.21,False
3169000,4.97,26.78,8.77,7.08,False
3170000,4.55,25.56,8.53,7.08,False
3171000,5.43,23.11,9.32,7.06,False
3172000,2.85,26.7,7.31,7.02,False
3173000,4.01,29.62,8.28,7.03,False
3174000,5.48,23.42,9.47,6.9,False
3175000,5.89,26.3,9.84,7.12,False
3176000,3.16,27.76,13.1,6.89,True
3177000,4.79,25.19,8.89,6.91,False
3178000,4.3,27.47,8.68,6.98,False
3179000,4.77,22.77,8.54,6.98,False
3180000,4.85,27.12,12.94,7.09,True
3181000,15.28,21.33,7.95,6.86,True
3182000,4.93,24.64,9.1,6.99,False
3183000,5.74,25.98,12.16,7.13,True
3184000,3.87,23.65,8.05,6.92,False
3185000,4.93,23.52,8.68,7.03,False
3186000,4.29,27.99,8.29,6.96,False
3187000,3.81,26.44,8.1,7.06,False
3188000,5.3,24.91,9.08,7.03,False
3189000,6.12,4.67,9.7,7.19,True
3190000,4.24,23.55,8.35,6.92,False
3191000,4.48,25.89,8.57,7.01,False
3192000,5.81,26.51,12.81,7.02,True
3193000,4.34,22.88,8.51,6.89,False
3194000,5.05,24.48,8.81,7.05,False
3195000,12.84,26.07,7.67,6.97,True
3196000,3.76,22.31,7.74,6.94,False
3197000,4.5,25.0,8.63,6.95,False
3198000,12.61,24.22,9.34,7.01,True
3199000,4.9,27.08,8.99,7.1,False
3200000,4.73,27.86,8.74,6.95,False
3201000,4.68,26.45,8.63,7.1,False
3202000,4.42,25.31,8.29,6.91,False
3203000,6.74,25.51,10.61,7.03,False
3204000,3.74,25.73,8.22,6.87,False
3205000,4.66,22.25,8.79,6.89,False
3206000,4.72,27.69,8.77,6.99,False
3207000,5.09,23.96,8.85,6.95,False
3208000,6.92,25.79,10.79,7.14,False
3209000,4.29,28.78,8.58,6.97,False
3210000,5.54,24.58,9.5,7.06,False
3211000,3.88,27.27,8.08,6.98,False
3212000,4.82,22.9,9.04,6.88,False
3213000,5.47,21.98,9.11,6.89,False
3214000,4.88,25.24,8.82,7.07,False
